event_id,user_id,event_time,event_name
2831,100675,2026-03-05 16:00:00,app_open
2832,100676,2026-03-07 12:41:00,visit
2833,100676,2026-03-07 14:00:00,signup
2834,100676,2026-03-07 15:20:00,onboarding_complete
2835,100676,2026-03-08 14:00:00,add_payment_method
2836,100676,2026-03-29 14:00:00,app_open
2837,100676,2026-04-08 14:00:00,app_open
2838,100677,2026-02-22 18:07:00,visit
2839,100677,2026-02-22 22:00:00,signup
2840,100678,2026-01-08 08:30:00,visit
2841,100678,2026-01-08 11:00:00,signup
2842,100678,2026-01-08 11:31:00,onboarding_complete
2843,100678,2026-01-16 11:00:00,app_open
2844,100679,2026-02-17 09:33:00,visit
2845,100679,2026-02-17 13:00:00,signup
2846,100679,2026-02-17 13:00:00,app_open
2847,100680,2026-03-26 06:49:00,visit
2848,100680,2026-03-26 09:00:00,signup
2849,100680,2026-03-26 09:55:00,onboarding_complete
2850,100680,2026-04-21 09:00:00,app_open
2851,100681,2026-03-07 05:46:00,visit
2852,100681,2026-03-07 08:00:00,signup
2853,100681,2026-03-22 08:00:00,app_open
2854,100682,2026-01-13 19:14:00,visit
2855,100682,2026-01-13 20:00:00,signup
2856,100682,2026-01-13 20:19:00,onboarding_complete
2857,100682,2026-01-14 20:00:00,add_payment_method
2858,100683,2026-03-28 09:39:00,visit
2859,100683,2026-03-28 13:00:00,signup
2860,100683,2026-03-28 13:10:00,onboarding_complete
2861,100684,2026-03-28 14:04:00,visit
2862,100684,2026-03-28 17:00:00,signup
2863,100684,2026-03-28 18:10:00,onboarding_complete
2864,100684,2026-04-10 17:00:00,app_open
2865,100684,2026-05-04 17:00:00,app_open
2866,100685,2026-01-16 17:49:00,visit
2867,100685,2026-01-16 21:00:00,signup
2868,100685,2026-01-16 21:35:00,onboarding_complete
2869,100685,2026-02-02 21:00:00,app_open
2870,100685,2026-02-20 21:00:00,app_open
2871,100686,2026-03-14 05:26:00,visit
2872,100686,2026-03-14 09:00:00,signup
2873,100686,2026-03-14 09:26:00,onboarding_complete
2874,100687,2026-02-06 05:19:00,visit
2875,100687,2026-02-06 09:00:00,signup
2876,100687,2026-02-11 09:00:00,app_open
2877,100687,2026-03-08 09:00:00,app_open
2878,100688,2026-02-23 06:35:00,visit
2879,100688,2026-02-23 10:00:00,signup
2880,100688,2026-02-23 12:54:00,onboarding_complete
2881,100688,2026-02-24 10:00:00,add_payment_method
2882,100688,2026-03-31 10:00:00,app_open
2883,100689,2026-02-10 09:33:00,visit
2884,100689,2026-02-10 12:00:00,signup
2885,100689,2026-03-08 12:00:00,app_open
2886,100690,2026-03-12 04:45:00,visit
2887,100690,2026-03-12 08:00:00,signup
2888,100691,2026-03-31 08:22:00,visit
2889,100691,2026-03-31 12:00:00,signup
2890,100691,2026-03-31 12:41:00,onboarding_complete
2891,100692,2026-03-13 16:57:00,visit
2892,100692,2026-03-13 18:00:00,signup
2893,100692,2026-03-13 18:12:00,onboarding_complete
2894,100692,2026-03-15 18:00:00,add_payment_method
2895,100692,2026-03-16 18:00:00,purchase
2896,100692,2026-04-04 18:00:00,app_open
2897,100693,2026-03-25 18:44:00,visit
2898,100693,2026-03-25 22:00:00,signup
2899,100694,2026-03-27 05:38:00,visit
2900,100694,2026-03-27 09:00:00,signup
2901,100694,2026-03-27 10:08:00,onboarding_complete
2902,100694,2026-04-07 09:00:00,app_open
2903,100695,2026-01-09 12:09:00,visit
2904,100695,2026-01-09 15:00:00,signup
2905,100695,2026-01-09 17:23:00,onboarding_complete
2906,100696,2026-01-23 09:13:00,visit
2907,100696,2026-01-23 12:00:00,signup
2908,100696,2026-01-23 13:39:00,onboarding_complete
2909,100696,2026-01-24 12:00:00,add_payment_method
2910,100696,2026-01-26 12:00:00,app_open
2911,100696,2026-01-31 12:00:00,app_open
2912,100696,2026-03-02 12:00:00,app_open
2913,100697,2026-03-06 09:53:00,visit
2914,100697,2026-03-06 12:00:00,signup
2915,100697,2026-03-06 14:21:00,onboarding_complete
2916,100698,2026-02-23 16:15:00,visit
2917,100698,2026-02-23 19:00:00,signup
2918,100698,2026-03-07 19:00:00,app_open
2919,100699,2026-01-05 12:11:00,visit
2920,100699,2026-01-05 16:00:00,signup
2922,100699,2026-01-05 16:00:00,app_open
2921,100699,2026-01-05 18:46:00,onboarding_complete
2923,100699,2026-01-21 16:00:00,app_open
2924,100700,2026-01-09 09:50:00,visit
2925,100700,2026-01-09 10:00:00,signup
2926,100700,2026-01-09 11:11:00,onboarding_complete
2927,100700,2026-01-10 10:00:00,add_payment_method
2928,100700,2026-01-13 10:00:00,purchase
2929,100700,2026-01-13 10:00:00,app_open
2930,100700,2026-01-29 10:00:00,app_open
2931,100701,2026-02-16 20:35:00,visit
2932,100701,2026-02-16 22:00:00,signup
2933,100701,2026-02-16 22:00:00,app_open
2934,100702,2026-02-25 13:52:00,visit
2935,100702,2026-02-25 14:00:00,signup
2936,100702,2026-03-21 14:00:00,app_open
2937,100703,2026-01-16 10:25:00,visit
2938,100703,2026-01-16 14:00:00,signup
2939,100703,2026-01-16 16:26:00,onboarding_complete
2940,100703,2026-01-17 14:00:00,add_payment_method
2941,100703,2026-01-20 14:00:00,purchase
2942,100703,2026-01-22 14:00:00,app_open
2943,100703,2026-02-04 14:00:00,app_open
2944,100704,2026-01-16 16:17:00,visit
2945,100704,2026-01-16 18:00:00,signup
2946,100705,2026-01-12 17:41:00,visit
2947,100705,2026-01-12 21:00:00,signup
2948,100705,2026-01-12 22:17:00,onboarding_complete
2949,100705,2026-01-14 21:00:00,add_payment_method
2951,100705,2026-01-17 21:00:00,app_open
2950,100705,2026-01-18 21:00:00,purchase
2952,100705,2026-01-21 21:00:00,app_open
2953,100705,2026-02-22 21:00:00,app_open
2954,100706,2026-02-20 12:09:00,visit
2955,100706,2026-02-20 16:00:00,signup
2956,100706,2026-02-20 16:27:00,onboarding_complete
2957,100706,2026-02-21 16:00:00,add_payment_method
2958,100707,2026-01-01 10:04:00,visit
2959,100707,2026-01-01 14:00:00,signup
2960,100707,2026-01-01 14:22:00,onboarding_complete
2961,100707,2026-01-02 14:00:00,add_payment_method
2962,100707,2026-01-07 14:00:00,app_open
2963,100708,2026-02-21 09:47:00,visit
2964,100708,2026-02-21 13:00:00,signup
2965,100708,2026-02-21 13:13:00,onboarding_complete
2966,100708,2026-02-23 13:00:00,add_payment_method
2967,100708,2026-03-05 13:00:00,app_open
2968,100709,2026-02-12 17:07:00,visit
2969,100709,2026-02-12 18:00:00,signup
2970,100709,2026-02-12 19:26:00,onboarding_complete
2971,100709,2026-02-14 18:00:00,add_payment_method
2972,100709,2026-02-24 18:00:00,app_open
2973,100710,2026-02-11 12:57:00,visit
2974,100710,2026-02-11 14:00:00,signup
2975,100710,2026-02-11 16:50:00,onboarding_complete
2976,100710,2026-03-01 14:00:00,app_open
2977,100710,2026-03-20 14:00:00,app_open
2978,100711,2026-03-03 16:08:00,visit
2979,100711,2026-03-03 19:00:00,signup
2980,100711,2026-03-03 21:18:00,onboarding_complete
2981,100711,2026-03-04 19:00:00,add_payment_method
2982,100711,2026-04-13 19:00:00,app_open
2983,100712,2026-02-17 08:21:00,visit
2984,100712,2026-02-17 12:00:00,signup
2985,100713,2026-03-07 11:24:00,visit
2986,100713,2026-03-07 13:00:00,signup
2987,100713,2026-03-07 14:49:00,onboarding_complete
2989,100713,2026-03-08 13:00:00,app_open
2988,100713,2026-03-09 13:00:00,add_payment_method
2990,100713,2026-03-14 13:00:00,app_open
2991,100714,2026-03-10 16:32:00,visit
2992,100714,2026-03-10 18:00:00,signup
2993,100714,2026-03-10 20:43:00,onboarding_complete
2994,100714,2026-03-17 18:00:00,app_open
2995,100715,2026-03-24 07:49:00,visit
2996,100715,2026-03-24 09:00:00,signup
2997,100715,2026-03-24 10:09:00,onboarding_complete
2998,100716,2026-03-13 16:17:00,visit
2999,100716,2026-03-13 19:00:00,signup
3000,100716,2026-03-19 19:00:00,app_open
3001,100717,2026-02-16 11:35:00,visit
3002,100717,2026-02-16 13:00:00,signup
3003,100717,2026-03-16 13:00:00,app_open
3004,100718,2026-02-14 17:20:00,visit
3005,100718,2026-02-14 18:00:00,signup
3006,100718,2026-03-03 18:00:00,app_open
3007,100719,2026-01-22 10:02:00,visit
3008,100719,2026-01-22 13:00:00,signup
3009,100720,2026-02-23 16:48:00,visit
3010,100720,2026-02-23 20:00:00,signup
3011,100720,2026-02-23 21:54:00,onboarding_complete
3012,100720,2026-02-25 20:00:00,add_payment_method
3014,100720,2026-02-25 20:00:00,app_open
3015,100720,2026-03-02 20:00:00,app_open
3013,100720,2026-03-04 20:00:00,purchase
3016,100721,2026-01-13 18:19:00,visit
3017,100721,2026-01-13 20:00:00,signup
3018,100721,2026-01-13 21:30:00,onboarding_complete
3019,100721,2026-01-16 20:00:00,app_open
3020,100722,2026-03-25 17:34:00,visit
3021,100722,2026-03-25 20:00:00,signup
3022,100722,2026-03-25 21:23:00,onboarding_complete
3023,100723,2026-03-18 17:48:00,visit
3024,100723,2026-03-18 21:00:00,signup
3025,100724,2026-01-11 10:15:00,visit
3026,100724,2026-01-11 12:00:00,signup
3027,100724,2026-01-11 13:50:00,onboarding_complete
3028,100724,2026-01-15 12:00:00,app_open
3029,100725,2026-03-12 15:58:00,visit
3030,100725,2026-03-12 17:00:00,signup
3031,100725,2026-03-12 19:48:00,onboarding_complete
3032,100725,2026-03-14 17:00:00,app_open
3033,100725,2026-03-22 17:00:00,app_open
3034,100726,2026-01-11 16:26:00,visit
3035,100726,2026-01-11 20:00:00,signup
3039,100726,2026-01-11 20:00:00,app_open
3036,100726,2026-01-11 21:00:00,onboarding_complete
3037,100726,2026-01-12 20:00:00,add_payment_method
3038,100726,2026-01-12 20:00:00,purchase
3040,100726,2026-02-01 20:00:00,app_open
3041,100727,2026-03-06 17:27:00,visit
3042,100727,2026-03-06 20:00:00,signup
3043,100727,2026-03-09 20:00:00,app_open
3044,100727,2026-03-28 20:00:00,app_open
3045,100727,2026-04-13 20:00:00,app_open
3046,100728,2026-01-08 05:03:00,visit
3047,100728,2026-01-08 09:00:00,signup
3048,100728,2026-01-08 09:33:00,onboarding_complete
3049,100728,2026-01-20 09:00:00,app_open
3050,100729,2026-02-13 14:56:00,visit
3051,100729,2026-02-13 18:00:00,signup
3052,100730,2026-03-01 05:50:00,visit
3053,100730,2026-03-01 08:00:00,signup
3054,100731,2026-03-07 19:11:00,visit
3055,100731,2026-03-07 21:00:00,signup
3056,100731,2026-03-07 22:35:00,onboarding_complete
3057,100732,2026-02-07 09:40:00,visit
3058,100732,2026-02-07 11:00:00,signup
3059,100732,2026-02-17 11:00:00,app_open
3060,100733,2026-03-24 14:43:00,visit
3061,100733,2026-03-24 15:00:00,signup
3062,100733,2026-03-24 17:04:00,onboarding_complete
3063,100733,2026-04-13 15:00:00,app_open
3064,100734,2026-03-11 11:41:00,visit
3065,100734,2026-03-11 15:00:00,signup
3066,100734,2026-03-11 17:44:00,onboarding_complete
3067,100734,2026-03-15 15:00:00,app_open
3068,100735,2026-01-19 09:38:00,visit
3069,100735,2026-01-19 11:00:00,signup
3070,100735,2026-01-19 13:53:00,onboarding_complete
3071,100735,2026-01-20 11:00:00,add_payment_method
3072,100735,2026-02-04 11:00:00,app_open
3073,100735,2026-02-13 11:00:00,app_open
3074,100736,2026-03-02 21:22:00,visit
3075,100736,2026-03-02 22:00:00,signup
3076,100736,2026-03-02 22:14:00,onboarding_complete
3077,100736,2026-03-25 22:00:00,app_open
3078,100737,2026-03-07 08:15:00,visit
3079,100737,2026-03-07 09:00:00,signup
3080,100737,2026-03-07 11:22:00,onboarding_complete
3081,100737,2026-03-12 09:00:00,app_open
3082,100738,2026-01-31 08:18:00,visit
3083,100738,2026-01-31 12:00:00,signup
3084,100738,2026-02-05 12:00:00,app_open
3085,100738,2026-02-17 12:00:00,app_open
3086,100739,2026-03-08 18:47:00,visit
3087,100739,2026-03-08 22:00:00,signup
3088,100740,2026-03-22 13:43:00,visit
3089,100740,2026-03-22 16:00:00,signup
3090,100740,2026-03-22 17:19:00,onboarding_complete
3091,100740,2026-03-31 16:00:00,app_open
3092,100740,2026-04-24 16:00:00,app_open
3093,100740,2026-04-27 16:00:00,app_open
3094,100741,2026-03-15 20:06:00,visit
3095,100741,2026-03-15 22:00:00,signup
3096,100741,2026-03-16 00:22:00,onboarding_complete
3097,100742,2026-03-10 11:47:00,visit
3098,100742,2026-03-10 12:00:00,signup
3099,100742,2026-03-10 12:27:00,onboarding_complete
3100,100742,2026-03-11 12:00:00,add_payment_method
3101,100742,2026-03-18 12:00:00,app_open
3102,100742,2026-03-24 12:00:00,app_open
3103,100743,2026-02-27 06:16:00,visit
3104,100743,2026-02-27 08:00:00,signup
3105,100743,2026-02-27 08:40:00,onboarding_complete
3108,100743,2026-02-28 08:00:00,app_open
3106,100743,2026-03-01 08:00:00,add_payment_method
3107,100743,2026-03-04 08:00:00,purchase
3109,100743,2026-03-11 08:00:00,app_open
3110,100743,2026-03-13 08:00:00,app_open
3111,100743,2026-04-09 08:00:00,app_open
3112,100744,2026-01-25 17:26:00,visit
3113,100744,2026-01-25 19:00:00,signup
3114,100745,2026-03-13 13:44:00,visit
3115,100745,2026-03-13 17:00:00,signup
3116,100745,2026-03-13 19:20:00,onboarding_complete
3117,100745,2026-03-15 17:00:00,add_payment_method
3118,100745,2026-03-15 17:00:00,app_open
3119,100746,2026-02-02 14:18:00,visit
3120,100746,2026-02-02 15:00:00,signup
3121,100746,2026-02-02 17:45:00,onboarding_complete
3122,100746,2026-02-03 15:00:00,add_payment_method
3123,100746,2026-02-18 15:00:00,app_open
3124,100746,2026-03-01 15:00:00,app_open
3125,100747,2026-02-17 06:54:00,visit
3126,100747,2026-02-17 10:00:00,signup
3127,100747,2026-02-18 10:00:00,app_open
3128,100748,2026-01-29 17:53:00,visit
3129,100748,2026-01-29 19:00:00,signup
3130,100748,2026-01-29 21:51:00,onboarding_complete
3131,100748,2026-02-23 19:00:00,app_open
3132,100749,2026-01-29 09:24:00,visit
3133,100749,2026-01-29 13:00:00,signup
3134,100749,2026-01-29 14:05:00,onboarding_complete
3135,100749,2026-02-03 13:00:00,app_open
3136,100749,2026-02-05 13:00:00,app_open
3137,100750,2026-01-15 06:46:00,visit
3138,100750,2026-01-15 10:00:00,signup
3139,100750,2026-01-16 10:00:00,app_open
3140,100751,2026-03-28 16:45:00,visit
3141,100751,2026-03-28 17:00:00,signup
3142,100751,2026-03-28 18:38:00,onboarding_complete
3143,100752,2026-01-14 09:51:00,visit
3144,100752,2026-01-14 10:00:00,signup
3145,100752,2026-01-14 11:48:00,onboarding_complete
3146,100752,2026-01-15 10:00:00,add_payment_method
3147,100752,2026-01-23 10:00:00,purchase
3148,100753,2026-01-08 09:48:00,visit
3149,100753,2026-01-08 10:00:00,signup
3150,100753,2026-01-09 10:00:00,app_open
3151,100754,2026-03-26 13:25:00,visit
3152,100754,2026-03-26 15:00:00,signup
3153,100754,2026-04-28 15:00:00,app_open
3154,100755,2026-02-19 17:45:00,visit
3155,100755,2026-02-19 20:00:00,signup
3156,100756,2026-02-09 18:34:00,visit
3157,100756,2026-02-09 21:00:00,signup
3158,100756,2026-03-10 21:00:00,app_open
3159,100757,2026-03-08 16:09:00,visit
3160,100757,2026-03-08 20:00:00,signup
3161,100758,2026-02-04 12:39:00,visit
3162,100758,2026-02-04 16:00:00,signup
3163,100758,2026-02-04 18:30:00,onboarding_complete
3164,100758,2026-02-16 16:00:00,app_open
3165,100759,2026-01-12 07:37:00,visit
3166,100759,2026-01-12 11:00:00,signup
3167,100759,2026-01-12 13:13:00,onboarding_complete
3168,100759,2026-01-26 11:00:00,app_open
3169,100760,2026-03-07 10:16:00,visit
3170,100760,2026-03-07 11:00:00,signup
3171,100761,2026-01-16 12:12:00,visit
3172,100761,2026-01-16 16:00:00,signup
3173,100761,2026-01-16 17:52:00,onboarding_complete
3174,100762,2026-02-19 06:25:00,visit
3175,100762,2026-02-19 08:00:00,signup
3176,100763,2026-03-27 05:48:00,visit
3177,100763,2026-03-27 09:00:00,signup
3178,100763,2026-03-27 09:31:00,onboarding_complete
3179,100763,2026-03-28 09:00:00,add_payment_method
3180,100763,2026-04-01 09:00:00,app_open
3181,100764,2026-03-26 07:29:00,visit
3182,100764,2026-03-26 10:00:00,signup
3183,100764,2026-03-26 10:38:00,onboarding_complete
3184,100764,2026-04-01 10:00:00,app_open
3185,100765,2026-02-02 12:05:00,visit
3186,100765,2026-02-02 15:00:00,signup
3187,100766,2026-03-12 12:04:00,visit
3188,100766,2026-03-12 16:00:00,signup
3189,100767,2026-02-25 20:16:00,visit
3190,100767,2026-02-25 21:00:00,signup
3191,100767,2026-02-25 23:33:00,onboarding_complete
3192,100768,2026-02-13 20:25:00,visit
3193,100768,2026-02-13 21:00:00,signup
3194,100768,2026-02-13 22:22:00,onboarding_complete
3195,100768,2026-02-23 21:00:00,app_open
3196,100769,2026-01-13 09:28:00,visit
3197,100769,2026-01-13 13:00:00,signup
3198,100769,2026-01-13 15:58:00,onboarding_complete
3199,100769,2026-01-24 13:00:00,app_open
3200,100769,2026-02-01 13:00:00,app_open
3201,100770,2026-02-03 17:37:00,visit
3202,100770,2026-02-03 21:00:00,signup
3203,100770,2026-02-03 21:28:00,onboarding_complete
3204,100771,2026-02-28 18:59:00,visit
3205,100771,2026-02-28 20:00:00,signup
3206,100771,2026-02-28 22:57:00,onboarding_complete
3208,100771,2026-03-01 20:00:00,app_open
3207,100771,2026-03-02 20:00:00,add_payment_method
3209,100771,2026-03-20 20:00:00,app_open
3210,100772,2026-03-30 04:08:00,visit
3211,100772,2026-03-30 08:00:00,signup
3212,100772,2026-04-11 08:00:00,app_open
3213,100772,2026-05-05 08:00:00,app_open
3214,100773,2026-01-01 10:50:00,visit
3215,100773,2026-01-01 11:00:00,signup
3216,100774,2026-03-06 15:04:00,visit
3217,100774,2026-03-06 19:00:00,signup
3218,100774,2026-03-06 20:14:00,onboarding_complete
3219,100774,2026-03-08 19:00:00,add_payment_method
3220,100774,2026-03-08 19:00:00,app_open
3221,100775,2026-03-18 05:38:00,visit
3222,100775,2026-03-18 08:00:00,signup
3223,100775,2026-03-18 10:17:00,onboarding_complete
3224,100775,2026-03-20 08:00:00,app_open
3225,100776,2026-03-27 17:47:00,visit
3226,100776,2026-03-27 18:00:00,signup
3227,100776,2026-03-27 20:26:00,onboarding_complete
3228,100776,2026-03-29 18:00:00,add_payment_method
3229,100777,2026-02-08 13:40:00,visit
3230,100777,2026-02-08 16:00:00,signup
3231,100777,2026-02-08 18:32:00,onboarding_complete
3232,100777,2026-02-18 16:00:00,app_open
3233,100778,2026-01-11 17:42:00,visit
3234,100778,2026-01-11 21:00:00,signup
3235,100778,2026-01-22 21:00:00,app_open
3236,100779,2026-01-25 07:04:00,visit
3237,100779,2026-01-25 10:00:00,signup
3238,100779,2026-02-17 10:00:00,app_open
3239,100780,2026-03-18 08:21:00,visit
3240,100780,2026-03-18 11:00:00,signup
3241,100780,2026-03-18 11:52:00,onboarding_complete
3242,100781,2026-03-21 13:42:00,visit
3243,100781,2026-03-21 16:00:00,signup
3244,100781,2026-03-21 17:07:00,onboarding_complete
3245,100781,2026-03-27 16:00:00,app_open
3246,100782,2026-02-27 13:44:00,visit
3247,100782,2026-02-27 17:00:00,signup
3248,100782,2026-02-27 19:08:00,onboarding_complete
3249,100783,2026-01-12 19:37:00,visit
3250,100783,2026-01-12 21:00:00,signup
3252,100783,2026-01-12 21:00:00,app_open
3251,100783,2026-01-12 23:06:00,onboarding_complete
3253,100784,2026-01-11 18:25:00,visit
3254,100784,2026-01-11 19:00:00,signup
3255,100785,2026-02-13 13:14:00,visit
3256,100785,2026-02-13 17:00:00,signup
3258,100785,2026-02-13 17:00:00,app_open
3257,100785,2026-02-13 18:54:00,onboarding_complete
3259,100785,2026-02-25 17:00:00,app_open
3260,100785,2026-03-05 17:00:00,app_open
3261,100785,2026-03-08 17:00:00,app_open
3262,100786,2026-02-22 06:54:00,visit
3263,100786,2026-02-22 09:00:00,signup
3264,100786,2026-02-22 11:50:00,onboarding_complete
3265,100787,2026-01-03 12:26:00,visit
3266,100787,2026-01-03 15:00:00,signup
3267,100787,2026-01-03 15:41:00,onboarding_complete
3268,100787,2026-01-05 15:00:00,add_payment_method
3270,100787,2026-01-09 15:00:00,app_open
3269,100787,2026-01-11 15:00:00,purchase
3271,100788,2026-03-03 12:38:00,visit
3272,100788,2026-03-03 15:00:00,signup
3273,100788,2026-03-03 16:41:00,onboarding_complete
3274,100788,2026-04-06 15:00:00,app_open
3275,100789,2026-02-19 16:36:00,visit
3276,100789,2026-02-19 18:00:00,signup
3277,100789,2026-02-19 18:46:00,onboarding_complete
3278,100789,2026-02-20 18:00:00,add_payment_method
3279,100789,2026-02-24 18:00:00,app_open
3280,100790,2026-01-02 09:25:00,visit
3281,100790,2026-01-02 12:00:00,signup
3282,100790,2026-01-02 13:37:00,onboarding_complete
3283,100790,2026-01-04 12:00:00,add_payment_method
3284,100790,2026-01-10 12:00:00,app_open
3285,100790,2026-01-19 12:00:00,app_open
3286,100790,2026-01-26 12:00:00,app_open
3287,100791,2026-01-09 12:43:00,visit
3288,100791,2026-01-09 13:00:00,signup
3289,100791,2026-01-09 14:59:00,onboarding_complete
3290,100791,2026-01-10 13:00:00,add_payment_method
3291,100792,2026-02-10 09:41:00,visit
3292,100792,2026-02-10 13:00:00,signup
3293,100792,2026-02-10 13:52:00,onboarding_complete
3294,100793,2026-03-07 11:29:00,visit
3295,100793,2026-03-07 12:00:00,signup
3296,100794,2026-03-16 10:33:00,visit
3297,100794,2026-03-16 11:00:00,signup
3298,100794,2026-03-16 13:35:00,onboarding_complete
3299,100794,2026-03-18 11:00:00,add_payment_method
3300,100795,2026-02-08 07:01:00,visit
3301,100795,2026-02-08 08:00:00,signup
3302,100795,2026-02-08 10:34:00,onboarding_complete
3303,100795,2026-02-15 08:00:00,app_open
3304,100796,2026-01-27 08:07:00,visit
3305,100796,2026-01-27 09:00:00,signup
3306,100796,2026-01-27 10:00:00,onboarding_complete
3307,100796,2026-02-03 09:00:00,app_open
3308,100796,2026-03-06 09:00:00,app_open
3309,100797,2026-03-29 06:12:00,visit
3310,100797,2026-03-29 09:00:00,signup
3311,100797,2026-03-29 10:22:00,onboarding_complete
3312,100798,2026-02-11 06:04:00,visit
3313,100798,2026-02-11 10:00:00,signup
3314,100798,2026-03-03 10:00:00,app_open
3315,100799,2026-01-29 18:38:00,visit
3316,100799,2026-01-29 19:00:00,signup
3317,100799,2026-01-29 19:13:00,onboarding_complete
3318,100799,2026-02-18 19:00:00,app_open
3319,100800,2026-02-09 15:16:00,visit
3320,100800,2026-02-09 19:00:00,signup
3321,100800,2026-03-06 19:00:00,app_open
3322,100801,2026-01-02 05:11:00,visit
3323,100801,2026-01-02 08:00:00,signup
3324,100801,2026-01-02 08:50:00,onboarding_complete
3325,100801,2026-01-04 08:00:00,add_payment_method
3326,100801,2026-01-04 08:00:00,app_open
3327,100801,2026-02-06 08:00:00,app_open
3328,100802,2026-01-28 16:04:00,visit
3329,100802,2026-01-28 18:00:00,signup
3330,100802,2026-01-28 18:30:00,onboarding_complete
3331,100802,2026-02-05 18:00:00,app_open
3332,100802,2026-02-12 18:00:00,app_open
3333,100802,2026-02-19 18:00:00,app_open
3334,100803,2026-02-16 18:17:00,visit
3335,100803,2026-02-16 22:00:00,signup
3336,100803,2026-02-16 23:46:00,onboarding_complete
3337,100803,2026-02-18 22:00:00,add_payment_method
3338,100804,2026-03-24 07:15:00,visit
3339,100804,2026-03-24 11:00:00,signup
3340,100804,2026-03-24 12:59:00,onboarding_complete
3341,100804,2026-03-25 11:00:00,add_payment_method
3342,100804,2026-03-28 11:00:00,app_open
3343,100805,2026-03-08 08:45:00,visit
3344,100805,2026-03-08 11:00:00,signup
3345,100805,2026-03-08 12:33:00,onboarding_complete
3346,100806,2026-03-12 11:15:00,visit
3347,100806,2026-03-12 15:00:00,signup
3348,100806,2026-03-12 16:02:00,onboarding_complete
3349,100806,2026-03-13 15:00:00,add_payment_method
3350,100806,2026-04-07 15:00:00,app_open
3351,100807,2026-02-19 17:31:00,visit
3352,100807,2026-02-19 21:00:00,signup
3356,100807,2026-02-19 21:00:00,app_open
3353,100807,2026-02-19 23:08:00,onboarding_complete
3354,100807,2026-02-21 21:00:00,add_payment_method
3355,100807,2026-02-21 21:00:00,purchase
3357,100807,2026-03-26 21:00:00,app_open
3358,100808,2026-01-10 09:00:00,visit
3359,100808,2026-01-10 11:00:00,signup
3360,100808,2026-01-10 12:57:00,onboarding_complete
3361,100808,2026-01-12 11:00:00,app_open
3362,100809,2026-02-05 12:46:00,visit
3363,100809,2026-02-05 14:00:00,signup
3364,100809,2026-02-05 15:40:00,onboarding_complete
3365,100809,2026-02-09 14:00:00,app_open
3366,100810,2026-03-31 16:34:00,visit
3367,100810,2026-03-31 19:00:00,signup
3368,100810,2026-03-31 20:06:00,onboarding_complete
3369,100810,2026-05-10 19:00:00,app_open
3370,100811,2026-01-04 06:13:00,visit
3371,100811,2026-01-04 09:00:00,signup
3372,100811,2026-01-04 09:17:00,onboarding_complete
3373,100811,2026-01-05 09:00:00,add_payment_method
3374,100812,2026-03-21 19:49:00,visit
3375,100812,2026-03-21 21:00:00,signup
3376,100812,2026-03-21 23:04:00,onboarding_complete
3377,100812,2026-03-22 21:00:00,app_open
3378,100813,2026-03-03 14:28:00,visit
3379,100813,2026-03-03 16:00:00,signup
3380,100814,2026-01-26 16:45:00,visit
3381,100814,2026-01-26 17:00:00,signup
3382,100814,2026-01-26 19:38:00,onboarding_complete
3383,100814,2026-01-27 17:00:00,add_payment_method
3384,100814,2026-01-27 17:00:00,app_open
3385,100814,2026-02-22 17:00:00,app_open
3386,100814,2026-02-24 17:00:00,app_open
3387,100815,2026-03-12 13:39:00,visit
3388,100815,2026-03-12 15:00:00,signup
3389,100815,2026-03-28 15:00:00,app_open
3390,100816,2026-03-17 07:46:00,visit
3391,100816,2026-03-17 09:00:00,signup
3392,100816,2026-03-17 10:50:00,onboarding_complete
3394,100816,2026-03-18 09:00:00,app_open
3393,100816,2026-03-19 09:00:00,add_payment_method
3395,100816,2026-04-14 09:00:00,app_open
3396,100817,2026-01-04 05:05:00,visit
3397,100817,2026-01-04 08:00:00,signup
3398,100817,2026-01-10 08:00:00,app_open
3399,100818,2026-01-10 15:41:00,visit
3400,100818,2026-01-10 16:00:00,signup
3401,100818,2026-01-10 16:43:00,onboarding_complete
3402,100818,2026-01-12 16:00:00,add_payment_method
3403,100818,2026-02-01 16:00:00,app_open
3404,100819,2026-03-01 14:59:00,visit
3405,100819,2026-03-01 17:00:00,signup
3406,100819,2026-03-01 18:00:00,onboarding_complete
3407,100819,2026-03-04 17:00:00,app_open
3408,100819,2026-03-17 17:00:00,app_open
3409,100820,2026-03-31 12:00:00,visit
3410,100820,2026-03-31 14:00:00,signup
3411,100820,2026-03-31 14:00:00,app_open
3412,100821,2026-01-03 17:52:00,visit
3413,100821,2026-01-03 20:00:00,signup
3414,100821,2026-01-03 22:12:00,onboarding_complete
3415,100821,2026-01-04 20:00:00,add_payment_method
3416,100822,2026-03-01 10:03:00,visit
3417,100822,2026-03-01 14:00:00,signup
3418,100822,2026-03-09 14:00:00,app_open
3419,100822,2026-03-29 14:00:00,app_open
3420,100823,2026-01-13 17:20:00,visit
3421,100823,2026-01-13 19:00:00,signup
3422,100824,2026-02-28 12:11:00,visit
3423,100824,2026-02-28 14:00:00,signup
3424,100824,2026-02-28 15:54:00,onboarding_complete
3425,100824,2026-03-01 14:00:00,add_payment_method
3426,100824,2026-03-05 14:00:00,purchase
3427,100824,2026-03-06 14:00:00,app_open
3428,100825,2026-02-26 11:27:00,visit
